image,mask,dataset
water_body_7278.jpg,water_body_7278.jpg,train
water_body_7099.jpg,water_body_7099.jpg,test
water_body_7882.jpg,water_body_7882.jpg,train
water_body_7823.jpg,water_body_7823.jpg,test
water_body_7719.jpg,water_body_7719.jpg,val
water_body_2301.jpg,water_body_2301.jpg,train
water_body_1114.jpg,water_body_1114.jpg,train
water_body_7396.jpg,water_body_7396.jpg,test
water_body_7778.jpg,water_body_7778.jpg,train
water_body_8862.jpg,water_body_8862.jpg,train
water_body_7600.jpg,water_body_7600.jpg,train
water_body_8504.jpg,water_body_8504.jpg,train
water_body_1084.jpg,water_body_1084.jpg,val
water_body_1665.jpg,water_body_1665.jpg,val
water_body_1509.jpg,water_body_1509.jpg,train
water_body_8327.jpg,water_body_8327.jpg,train
water_body_619.jpg,water_body_619.jpg,test
water_body_743.jpg,water_body_743.jpg,train
water_body_1026.jpg,water_body_1026.jpg,train
water_body_2541.jpg,water_body_2541.jpg,train
water_body_7608.jpg,water_body_7608.jpg,test
water_body_8466.jpg,water_body_8466.jpg,train
water_body_2205.jpg,water_body_2205.jpg,train
water_body_1324.jpg,water_body_1324.jpg,train
water_body_8561.jpg,water_body_8561.jpg,train
water_body_1447.jpg,water_body_1447.jpg,test
water_body_1614.jpg,water_body_1614.jpg,val
water_body_7213.jpg,water_body_7213.jpg,train
water_body_918.jpg,water_body_918.jpg,test
water_body_2227.jpg,water_body_2227.jpg,test
water_body_2298.jpg,water_body_2298.jpg,val
water_body_660.jpg,water_body_660.jpg,train
water_body_7717.jpg,water_body_7717.jpg,train
water_body_8075.jpg,water_body_8075.jpg,train
water_body_8676.jpg,water_body_8676.jpg,train
water_body_943.jpg,water_body_943.jpg,train
water_body_8538.jpg,water_body_8538.jpg,val
water_body_8462.jpg,water_body_8462.jpg,train
water_body_2558.jpg,water_body_2558.jpg,train
water_body_2311.jpg,water_body_2311.jpg,val
water_body_1737.jpg,water_body_1737.jpg,train
water_body_8381.jpg,water_body_8381.jpg,train
water_body_8752.jpg,water_body_8752.jpg,val
water_body_8923.jpg,water_body_8923.jpg,train
water_body_8758.jpg,water_body_8758.jpg,val
water_body_8650.jpg,water_body_8650.jpg,val
water_body_2251.jpg,water_body_2251.jpg,train
water_body_1445.jpg,water_body_1445.jpg,test
water_body_2471.jpg,water_body_2471.jpg,val
water_body_7156.jpg,water_body_7156.jpg,train
water_body_1560.jpg,water_body_1560.jpg,train
water_body_1641.jpg,water_body_1641.jpg,test
water_body_7398.jpg,water_body_7398.jpg,train
water_body_8276.jpg,water_body_8276.jpg,train
water_body_8551.jpg,water_body_8551.jpg,train
water_body_7820.jpg,water_body_7820.jpg,train
water_body_8440.jpg,water_body_8440.jpg,train
water_body_1747.jpg,water_body_1747.jpg,test
water_body_7946.jpg,water_body_7946.jpg,train
water_body_7859.jpg,water_body_7859.jpg,train
water_body_7362.jpg,water_body_7362.jpg,val
water_body_7944.jpg,water_body_7944.jpg,train
water_body_1553.jpg,water_body_1553.jpg,val
water_body_8679.jpg,water_body_8679.jpg,train
water_body_840.jpg,water_body_840.jpg,train
water_body_7777.jpg,water_body_7777.jpg,train
water_body_7919.jpg,water_body_7919.jpg,test
water_body_824.jpg,water_body_824.jpg,test
water_body_1410.jpg,water_body_1410.jpg,test
water_body_7137.jpg,water_body_7137.jpg,test
water_body_631.jpg,water_body_631.jpg,train
water_body_817.jpg,water_body_817.jpg,train
water_body_1849.jpg,water_body_1849.jpg,train
water_body_7132.jpg,water_body_7132.jpg,train
water_body_8177.jpg,water_body_8177.jpg,train
water_body_8541.jpg,water_body_8541.jpg,val
water_body_978.jpg,water_body_978.jpg,train
water_body_8484.jpg,water_body_8484.jpg,test
water_body_7035.jpg,water_body_7035.jpg,train
water_body_1751.jpg,water_body_1751.jpg,val
water_body_2281.jpg,water_body_2281.jpg,train
water_body_8656.jpg,water_body_8656.jpg,val
water_body_7598.jpg,water_body_7598.jpg,train
water_body_7691.jpg,water_body_7691.jpg,test
water_body_7961.jpg,water_body_7961.jpg,test
water_body_2315.jpg,water_body_2315.jpg,val
water_body_7325.jpg,water_body_7325.jpg,train
water_body_2196.jpg,water_body_2196.jpg,test
water_body_1559.jpg,water_body_1559.jpg,val
water_body_790.jpg,water_body_790.jpg,train
water_body_2170.jpg,water_body_2170.jpg,train
water_body_1730.jpg,water_body_1730.jpg,train
water_body_8556.jpg,water_body_8556.jpg,test
water_body_1403.jpg,water_body_1403.jpg,val
water_body_7978.jpg,water_body_7978.jpg,train
water_body_2226.jpg,water_body_2226.jpg,train
water_body_7843.jpg,water_body_7843.jpg,train
water_body_7775.jpg,water_body_7775.jpg,val
water_body_7053.jpg,water_body_7053.jpg,test
water_body_6390.jpg,water_body_6390.jpg,train
water_body_7617.jpg,water_body_7617.jpg,train
water_body_7258.jpg,water_body_7258.jpg,train
water_body_7.jpg,water_body_7.jpg,train
water_body_6396.jpg,water_body_6396.jpg,train
water_body_1557.jpg,water_body_1557.jpg,train
water_body_1774.jpg,water_body_1774.jpg,train
water_body_2431.jpg,water_body_2431.jpg,train
water_body_1258.jpg,water_body_1258.jpg,val
water_body_8869.jpg,water_body_8869.jpg,val
water_body_1286.jpg,water_body_1286.jpg,train
water_body_2202.jpg,water_body_2202.jpg,test
water_body_1237.jpg,water_body_1237.jpg,val
water_body_2429.jpg,water_body_2429.jpg,train
water_body_717.jpg,water_body_717.jpg,train
water_body_949.jpg,water_body_949.jpg,train
water_body_190.jpg,water_body_190.jpg,train
water_body_1019.jpg,water_body_1019.jpg,train
water_body_7499.jpg,water_body_7499.jpg,val
water_body_996.jpg,water_body_996.jpg,test
water_body_2385.jpg,water_body_2385.jpg,train
water_body_900.jpg,water_body_900.jpg,train
water_body_1227.jpg,water_body_1227.jpg,val
water_body_1134.jpg,water_body_1134.jpg,train
water_body_7538.jpg,water_body_7538.jpg,train
water_body_1603.jpg,water_body_1603.jpg,train
water_body_7279.jpg,water_body_7279.jpg,train
water_body_1239.jpg,water_body_1239.jpg,train
water_body_624.jpg,water_body_624.jpg,train
water_body_1834.jpg,water_body_1834.jpg,test
water_body_1454.jpg,water_body_1454.jpg,train
water_body_8742.jpg,water_body_8742.jpg,val
water_body_6386.jpg,water_body_6386.jpg,train
water_body_7579.jpg,water_body_7579.jpg,train
water_body_7839.jpg,water_body_7839.jpg,val
water_body_1158.jpg,water_body_1158.jpg,train
water_body_2516.jpg,water_body_2516.jpg,test
water_body_8397.jpg,water_body_8397.jpg,val
water_body_1519.jpg,water_body_1519.jpg,test
water_body_77.jpg,water_body_77.jpg,test
water_body_1251.jpg,water_body_1251.jpg,train
water_body_7929.jpg,water_body_7929.jpg,test
water_body_8203.jpg,water_body_8203.jpg,val
water_body_7412.jpg,water_body_7412.jpg,train
water_body_8076.jpg,water_body_8076.jpg,test
water_body_8659.jpg,water_body_8659.jpg,train
water_body_7377.jpg,water_body_7377.jpg,train
water_body_7781.jpg,water_body_7781.jpg,train
water_body_8927.jpg,water_body_8927.jpg,train
water_body_8485.jpg,water_body_8485.jpg,train
water_body_69.jpg,water_body_69.jpg,train
water_body_1838.jpg,water_body_1838.jpg,train
water_body_8209.jpg,water_body_8209.jpg,train
water_body_620.jpg,water_body_620.jpg,train
water_body_8167.jpg,water_body_8167.jpg,train
water_body_8819.jpg,water_body_8819.jpg,test
water_body_8868.jpg,water_body_8868.jpg,val
water_body_7745.jpg,water_body_7745.jpg,train
water_body_1611.jpg,water_body_1611.jpg,train
water_body_99.jpg,water_body_99.jpg,train
water_body_1496.jpg,water_body_1496.jpg,train
water_body_8853.jpg,water_body_8853.jpg,test
water_body_621.jpg,water_body_621.jpg,train
water_body_2228.jpg,water_body_2228.jpg,test
water_body_7619.jpg,water_body_7619.jpg,train
water_body_1829.jpg,water_body_1829.jpg,val
water_body_7224.jpg,water_body_7224.jpg,train
water_body_773.jpg,water_body_773.jpg,val
water_body_8480.jpg,water_body_8480.jpg,train
water_body_68.jpg,water_body_68.jpg,train
water_body_8390.jpg,water_body_8390.jpg,train
water_body_2223.jpg,water_body_2223.jpg,train
water_body_8668.jpg,water_body_8668.jpg,val
water_body_94.jpg,water_body_94.jpg,test
water_body_881.jpg,water_body_881.jpg,val
water_body_1592.jpg,water_body_1592.jpg,train
water_body_7393.jpg,water_body_7393.jpg,train
water_body_8728.jpg,water_body_8728.jpg,train
water_body_8606.jpg,water_body_8606.jpg,train
water_body_7317.jpg,water_body_7317.jpg,train
water_body_7290.jpg,water_body_7290.jpg,val
water_body_7274.jpg,water_body_7274.jpg,val
water_body_8834.jpg,water_body_8834.jpg,val
water_body_833.jpg,water_body_833.jpg,val
water_body_2554.jpg,water_body_2554.jpg,val
water_body_1095.jpg,water_body_1095.jpg,train
water_body_7561.jpg,water_body_7561.jpg,train
water_body_1576.jpg,water_body_1576.jpg,train
water_body_661.jpg,water_body_661.jpg,train
water_body_677.jpg,water_body_677.jpg,val
water_body_7032.jpg,water_body_7032.jpg,train
water_body_8595.jpg,water_body_8595.jpg,test
water_body_7956.jpg,water_body_7956.jpg,train
water_body_723.jpg,water_body_723.jpg,train
water_body_7287.jpg,water_body_7287.jpg,train
water_body_8736.jpg,water_body_8736.jpg,train
water_body_1694.jpg,water_body_1694.jpg,val
water_body_8625.jpg,water_body_8625.jpg,test
water_body_2337.jpg,water_body_2337.jpg,train
water_body_1775.jpg,water_body_1775.jpg,train
water_body_6381.jpg,water_body_6381.jpg,train
water_body_12.jpg,water_body_12.jpg,test
water_body_2250.jpg,water_body_2250.jpg,test
water_body_7216.jpg,water_body_7216.jpg,train
water_body_2567.jpg,water_body_2567.jpg,test
water_body_7408.jpg,water_body_7408.jpg,test
water_body_1417.jpg,water_body_1417.jpg,test
water_body_7380.jpg,water_body_7380.jpg,train
water_body_7597.jpg,water_body_7597.jpg,train
water_body_8004.jpg,water_body_8004.jpg,val
water_body_1503.jpg,water_body_1503.jpg,train
water_body_1278.jpg,water_body_1278.jpg,train
water_body_8567.jpg,water_body_8567.jpg,train
water_body_6408.jpg,water_body_6408.jpg,train
water_body_1686.jpg,water_body_1686.jpg,test
water_body_7729.jpg,water_body_7729.jpg,train
water_body_6366.jpg,water_body_6366.jpg,test
water_body_8358.jpg,water_body_8358.jpg,train
water_body_1767.jpg,water_body_1767.jpg,train
water_body_8876.jpg,water_body_8876.jpg,test
water_body_7037.jpg,water_body_7037.jpg,train
water_body_692.jpg,water_body_692.jpg,train
water_body_960.jpg,water_body_960.jpg,val
water_body_687.jpg,water_body_687.jpg,train
water_body_1204.jpg,water_body_1204.jpg,train
water_body_2257.jpg,water_body_2257.jpg,train
water_body_8779.jpg,water_body_8779.jpg,test
water_body_847.jpg,water_body_847.jpg,train
water_body_8021.jpg,water_body_8021.jpg,test
water_body_2217.jpg,water_body_2217.jpg,train
water_body_1833.jpg,water_body_1833.jpg,train
water_body_8934.jpg,water_body_8934.jpg,test
water_body_1660.jpg,water_body_1660.jpg,val
water_body_650.jpg,water_body_650.jpg,train
water_body_7796.jpg,water_body_7796.jpg,val
water_body_7158.jpg,water_body_7158.jpg,train
water_body_1097.jpg,water_body_1097.jpg,val
water_body_7971.jpg,water_body_7971.jpg,train
water_body_8706.jpg,water_body_8706.jpg,train
water_body_7587.jpg,water_body_7587.jpg,test
water_body_673.jpg,water_body_673.jpg,val
water_body_8156.jpg,water_body_8156.jpg,train
water_body_8665.jpg,water_body_8665.jpg,val
water_body_8285.jpg,water_body_8285.jpg,train
water_body_2437.jpg,water_body_2437.jpg,train
water_body_8563.jpg,water_body_8563.jpg,train
water_body_8098.jpg,water_body_8098.jpg,val
water_body_7306.jpg,water_body_7306.jpg,train
water_body_7726.jpg,water_body_7726.jpg,train
water_body_8855.jpg,water_body_8855.jpg,val
water_body_7824.jpg,water_body_7824.jpg,train
water_body_1481.jpg,water_body_1481.jpg,train
water_body_1378.jpg,water_body_1378.jpg,train
water_body_1.jpg,water_body_1.jpg,train
water_body_2235.jpg,water_body_2235.jpg,train
water_body_722.jpg,water_body_722.jpg,val
water_body_8813.jpg,water_body_8813.jpg,val
water_body_7164.jpg,water_body_7164.jpg,val
water_body_8344.jpg,water_body_8344.jpg,train
water_body_1424.jpg,water_body_1424.jpg,train
water_body_8168.jpg,water_body_8168.jpg,train
water_body_8702.jpg,water_body_8702.jpg,test
water_body_7544.jpg,water_body_7544.jpg,train
water_body_2185.jpg,water_body_2185.jpg,train
water_body_7749.jpg,water_body_7749.jpg,test
water_body_7934.jpg,water_body_7934.jpg,train
water_body_7038.jpg,water_body_7038.jpg,test
water_body_7433.jpg,water_body_7433.jpg,train
water_body_2234.jpg,water_body_2234.jpg,train
water_body_8481.jpg,water_body_8481.jpg,train
water_body_8711.jpg,water_body_8711.jpg,val
water_body_7858.jpg,water_body_7858.jpg,train
water_body_154.jpg,water_body_154.jpg,train
water_body_8332.jpg,water_body_8332.jpg,test
water_body_7255.jpg,water_body_7255.jpg,train
water_body_7570.jpg,water_body_7570.jpg,val
water_body_1373.jpg,water_body_1373.jpg,train
water_body_1657.jpg,water_body_1657.jpg,train
water_body_1304.jpg,water_body_1304.jpg,test
water_body_832.jpg,water_body_832.jpg,val
water_body_645.jpg,water_body_645.jpg,test
water_body_7771.jpg,water_body_7771.jpg,train
water_body_2533.jpg,water_body_2533.jpg,train
water_body_177.jpg,water_body_177.jpg,train
water_body_8755.jpg,water_body_8755.jpg,train
water_body_8218.jpg,water_body_8218.jpg,train
water_body_7535.jpg,water_body_7535.jpg,train
water_body_8643.jpg,water_body_8643.jpg,val
water_body_2282.jpg,water_body_2282.jpg,train
water_body_8773.jpg,water_body_8773.jpg,val
water_body_7147.jpg,water_body_7147.jpg,train
water_body_6372.jpg,water_body_6372.jpg,train
water_body_8370.jpg,water_body_8370.jpg,train
water_body_7952.jpg,water_body_7952.jpg,train
water_body_2393.jpg,water_body_2393.jpg,test
water_body_7200.jpg,water_body_7200.jpg,train
water_body_7918.jpg,water_body_7918.jpg,val
water_body_1716.jpg,water_body_1716.jpg,train
water_body_7665.jpg,water_body_7665.jpg,train
water_body_8296.jpg,water_body_8296.jpg,test
water_body_6404.jpg,water_body_6404.jpg,train
water_body_1778.jpg,water_body_1778.jpg,test
water_body_774.jpg,water_body_774.jpg,train
water_body_1329.jpg,water_body_1329.jpg,train
water_body_80.jpg,water_body_80.jpg,test
water_body_1223.jpg,water_body_1223.jpg,train
water_body_7965.jpg,water_body_7965.jpg,train
water_body_6375.jpg,water_body_6375.jpg,test
water_body_768.jpg,water_body_768.jpg,train
water_body_7230.jpg,water_body_7230.jpg,val
water_body_7699.jpg,water_body_7699.jpg,train
water_body_7256.jpg,water_body_7256.jpg,train
water_body_7338.jpg,water_body_7338.jpg,test
water_body_1619.jpg,water_body_1619.jpg,train
water_body_7847.jpg,water_body_7847.jpg,train
water_body_850.jpg,water_body_850.jpg,train
water_body_8715.jpg,water_body_8715.jpg,test
water_body_7195.jpg,water_body_7195.jpg,train
water_body_8899.jpg,water_body_8899.jpg,train
water_body_7355.jpg,water_body_7355.jpg,train
water_body_8265.jpg,water_body_8265.jpg,train
water_body_1145.jpg,water_body_1145.jpg,train
water_body_1270.jpg,water_body_1270.jpg,train
water_body_1578.jpg,water_body_1578.jpg,val
water_body_7063.jpg,water_body_7063.jpg,train
water_body_2353.jpg,water_body_2353.jpg,train
water_body_7537.jpg,water_body_7537.jpg,train
water_body_1383.jpg,water_body_1383.jpg,train
water_body_1655.jpg,water_body_1655.jpg,val
water_body_8386.jpg,water_body_8386.jpg,train
water_body_7595.jpg,water_body_7595.jpg,train
water_body_1177.jpg,water_body_1177.jpg,test
water_body_714.jpg,water_body_714.jpg,train
water_body_775.jpg,water_body_775.jpg,train
water_body_7732.jpg,water_body_7732.jpg,train
water_body_1625.jpg,water_body_1625.jpg,test
water_body_2460.jpg,water_body_2460.jpg,train
water_body_989.jpg,water_body_989.jpg,train
water_body_8787.jpg,water_body_8787.jpg,val
water_body_8897.jpg,water_body_8897.jpg,train
water_body_7431.jpg,water_body_7431.jpg,test
water_body_1622.jpg,water_body_1622.jpg,train
water_body_8634.jpg,water_body_8634.jpg,train
water_body_8439.jpg,water_body_8439.jpg,val
water_body_8631.jpg,water_body_8631.jpg,train
water_body_2508.jpg,water_body_2508.jpg,val
water_body_7661.jpg,water_body_7661.jpg,train
water_body_804.jpg,water_body_804.jpg,test
water_body_7168.jpg,water_body_7168.jpg,train
water_body_7592.jpg,water_body_7592.jpg,val
water_body_8266.jpg,water_body_8266.jpg,train
water_body_1461.jpg,water_body_1461.jpg,train
water_body_1704.jpg,water_body_1704.jpg,train
water_body_7615.jpg,water_body_7615.jpg,train
water_body_1766.jpg,water_body_1766.jpg,train
water_body_2392.jpg,water_body_2392.jpg,test
water_body_8267.jpg,water_body_8267.jpg,train
water_body_1024.jpg,water_body_1024.jpg,test
water_body_1613.jpg,water_body_1613.jpg,train
water_body_1632.jpg,water_body_1632.jpg,train
water_body_2182.jpg,water_body_2182.jpg,train
water_body_8051.jpg,water_body_8051.jpg,train
water_body_1279.jpg,water_body_1279.jpg,val
water_body_2181.jpg,water_body_2181.jpg,train
water_body_7871.jpg,water_body_7871.jpg,test
water_body_1787.jpg,water_body_1787.jpg,val
water_body_7265.jpg,water_body_7265.jpg,train
water_body_1305.jpg,water_body_1305.jpg,train
water_body_1596.jpg,water_body_1596.jpg,train
water_body_2332.jpg,water_body_2332.jpg,train
water_body_8690.jpg,water_body_8690.jpg,test
water_body_7627.jpg,water_body_7627.jpg,test
water_body_7068.jpg,water_body_7068.jpg,train
water_body_1805.jpg,water_body_1805.jpg,train
water_body_7223.jpg,water_body_7223.jpg,train
water_body_8552.jpg,water_body_8552.jpg,train
water_body_121.jpg,water_body_121.jpg,train
water_body_8936.jpg,water_body_8936.jpg,train
water_body_1818.jpg,water_body_1818.jpg,test
water_body_976.jpg,water_body_976.jpg,test
water_body_182.jpg,water_body_182.jpg,test
water_body_8171.jpg,water_body_8171.jpg,val
water_body_7254.jpg,water_body_7254.jpg,train
water_body_8028.jpg,water_body_8028.jpg,train
water_body_1362.jpg,water_body_1362.jpg,test
water_body_7051.jpg,water_body_7051.jpg,train
water_body_7524.jpg,water_body_7524.jpg,train
water_body_8487.jpg,water_body_8487.jpg,train
water_body_7515.jpg,water_body_7515.jpg,train
water_body_6424.jpg,water_body_6424.jpg,train
water_body_6435.jpg,water_body_6435.jpg,train
water_body_778.jpg,water_body_778.jpg,train
water_body_7998.jpg,water_body_7998.jpg,val
water_body_7194.jpg,water_body_7194.jpg,train
water_body_8660.jpg,water_body_8660.jpg,train
water_body_712.jpg,water_body_712.jpg,train
water_body_8044.jpg,water_body_8044.jpg,train
water_body_8528.jpg,water_body_8528.jpg,train
water_body_680.jpg,water_body_680.jpg,train
water_body_1231.jpg,water_body_1231.jpg,val
water_body_2183.jpg,water_body_2183.jpg,train
water_body_7244.jpg,water_body_7244.jpg,train
water_body_748.jpg,water_body_748.jpg,train
water_body_1361.jpg,water_body_1361.jpg,val
water_body_7886.jpg,water_body_7886.jpg,train
water_body_8815.jpg,water_body_8815.jpg,train
water_body_2519.jpg,water_body_2519.jpg,val
water_body_1359.jpg,water_body_1359.jpg,train
water_body_8034.jpg,water_body_8034.jpg,train
water_body_7373.jpg,water_body_7373.jpg,train
water_body_1315.jpg,water_body_1315.jpg,val
water_body_2178.jpg,water_body_2178.jpg,train
water_body_2213.jpg,water_body_2213.jpg,test
water_body_1159.jpg,water_body_1159.jpg,train
water_body_7417.jpg,water_body_7417.jpg,train
water_body_885.jpg,water_body_885.jpg,train
water_body_2177.jpg,water_body_2177.jpg,train
water_body_2206.jpg,water_body_2206.jpg,train
water_body_7409.jpg,water_body_7409.jpg,val
water_body_1465.jpg,water_body_1465.jpg,train
water_body_8433.jpg,water_body_8433.jpg,train
water_body_1086.jpg,water_body_1086.jpg,test
water_body_2535.jpg,water_body_2535.jpg,test
water_body_1662.jpg,water_body_1662.jpg,val
water_body_1627.jpg,water_body_1627.jpg,val
water_body_8673.jpg,water_body_8673.jpg,test
water_body_2427.jpg,water_body_2427.jpg,train
water_body_7779.jpg,water_body_7779.jpg,train
water_body_1528.jpg,water_body_1528.jpg,train
water_body_7220.jpg,water_body_7220.jpg,train
water_body_751.jpg,water_body_751.jpg,train
water_body_8391.jpg,water_body_8391.jpg,train
water_body_8303.jpg,water_body_8303.jpg,train
water_body_2201.jpg,water_body_2201.jpg,train
water_body_8339.jpg,water_body_8339.jpg,train
water_body_8.jpg,water_body_8.jpg,val
water_body_8406.jpg,water_body_8406.jpg,train
water_body_2562.jpg,water_body_2562.jpg,train
water_body_7652.jpg,water_body_7652.jpg,val
water_body_7715.jpg,water_body_7715.jpg,train
water_body_20.jpg,water_body_20.jpg,train
water_body_103.jpg,water_body_103.jpg,val
water_body_8353.jpg,water_body_8353.jpg,train
water_body_8951.jpg,water_body_8951.jpg,train
water_body_7539.jpg,water_body_7539.jpg,train
water_body_6374.jpg,water_body_6374.jpg,val
water_body_7856.jpg,water_body_7856.jpg,val
water_body_2374.jpg,water_body_2374.jpg,train
water_body_1789.jpg,water_body_1789.jpg,val
water_body_647.jpg,water_body_647.jpg,train
water_body_7096.jpg,water_body_7096.jpg,train
water_body_1786.jpg,water_body_1786.jpg,train
water_body_8721.jpg,water_body_8721.jpg,val
water_body_7262.jpg,water_body_7262.jpg,train
water_body_7908.jpg,water_body_7908.jpg,val
water_body_7852.jpg,water_body_7852.jpg,train
water_body_1800.jpg,water_body_1800.jpg,train
water_body_7036.jpg,water_body_7036.jpg,train
water_body_1393.jpg,water_body_1393.jpg,train
water_body_8925.jpg,water_body_8925.jpg,train
water_body_7082.jpg,water_body_7082.jpg,train
water_body_1399.jpg,water_body_1399.jpg,test
water_body_810.jpg,water_body_810.jpg,train
water_body_2204.jpg,water_body_2204.jpg,train
water_body_2388.jpg,water_body_2388.jpg,train
water_body_8791.jpg,water_body_8791.jpg,train
water_body_7188.jpg,water_body_7188.jpg,test
water_body_1520.jpg,water_body_1520.jpg,train
water_body_8045.jpg,water_body_8045.jpg,test
water_body_855.jpg,water_body_855.jpg,train
water_body_1815.jpg,water_body_1815.jpg,val
water_body_7202.jpg,water_body_7202.jpg,train
water_body_7688.jpg,water_body_7688.jpg,test
water_body_7286.jpg,water_body_7286.jpg,train
water_body_7549.jpg,water_body_7549.jpg,test
water_body_2559.jpg,water_body_2559.jpg,test
water_body_2532.jpg,water_body_2532.jpg,train
water_body_2364.jpg,water_body_2364.jpg,train
water_body_7159.jpg,water_body_7159.jpg,test
water_body_7766.jpg,water_body_7766.jpg,train
water_body_8186.jpg,water_body_8186.jpg,val
water_body_644.jpg,water_body_644.jpg,train
water_body_678.jpg,water_body_678.jpg,val
water_body_8095.jpg,water_body_8095.jpg,train
water_body_1700.jpg,water_body_1700.jpg,train
water_body_1635.jpg,water_body_1635.jpg,train
water_body_1720.jpg,water_body_1720.jpg,test
water_body_167.jpg,water_body_167.jpg,train
water_body_7349.jpg,water_body_7349.jpg,train
water_body_1124.jpg,water_body_1124.jpg,val
water_body_7762.jpg,water_body_7762.jpg,train
water_body_22.jpg,water_body_22.jpg,train
water_body_1663.jpg,water_body_1663.jpg,train
water_body_8163.jpg,water_body_8163.jpg,test
water_body_7260.jpg,water_body_7260.jpg,train
water_body_10.jpg,water_body_10.jpg,test
water_body_8770.jpg,water_body_8770.jpg,train
water_body_8254.jpg,water_body_8254.jpg,train
water_body_1507.jpg,water_body_1507.jpg,train
water_body_725.jpg,water_body_725.jpg,train
water_body_8744.jpg,water_body_8744.jpg,train
water_body_1595.jpg,water_body_1595.jpg,train
water_body_7966.jpg,water_body_7966.jpg,train
water_body_1682.jpg,water_body_1682.jpg,val
water_body_8709.jpg,water_body_8709.jpg,train
water_body_2489.jpg,water_body_2489.jpg,train
water_body_8220.jpg,water_body_8220.jpg,val
water_body_8609.jpg,water_body_8609.jpg,val
water_body_8178.jpg,water_body_8178.jpg,train
water_body_2200.jpg,water_body_2200.jpg,val
water_body_853.jpg,water_body_853.jpg,train
water_body_1219.jpg,water_body_1219.jpg,test
water_body_1100.jpg,water_body_1100.jpg,train
water_body_8948.jpg,water_body_8948.jpg,train
water_body_1068.jpg,water_body_1068.jpg,train
water_body_1695.jpg,water_body_1695.jpg,train
water_body_8907.jpg,water_body_8907.jpg,val
water_body_7731.jpg,water_body_7731.jpg,train
water_body_7353.jpg,water_body_7353.jpg,train
water_body_7332.jpg,water_body_7332.jpg,val
water_body_8777.jpg,water_body_8777.jpg,val
water_body_8663.jpg,water_body_8663.jpg,train
water_body_2210.jpg,water_body_2210.jpg,val
water_body_981.jpg,water_body_981.jpg,train
water_body_1044.jpg,water_body_1044.jpg,train
water_body_695.jpg,water_body_695.jpg,val
water_body_8722.jpg,water_body_8722.jpg,test
water_body_107.jpg,water_body_107.jpg,test
water_body_2290.jpg,water_body_2290.jpg,test
water_body_8410.jpg,water_body_8410.jpg,val
water_body_1529.jpg,water_body_1529.jpg,val
water_body_7451.jpg,water_body_7451.jpg,train
water_body_2359.jpg,water_body_2359.jpg,train
water_body_7756.jpg,water_body_7756.jpg,test
water_body_7817.jpg,water_body_7817.jpg,train
water_body_8395.jpg,water_body_8395.jpg,train
water_body_1075.jpg,water_body_1075.jpg,train
water_body_854.jpg,water_body_854.jpg,test
water_body_1244.jpg,water_body_1244.jpg,train
water_body_6426.jpg,water_body_6426.jpg,train
water_body_7391.jpg,water_body_7391.jpg,test
water_body_7725.jpg,water_body_7725.jpg,val
water_body_733.jpg,water_body_733.jpg,train
water_body_7093.jpg,water_body_7093.jpg,train
water_body_7090.jpg,water_body_7090.jpg,train
water_body_8055.jpg,water_body_8055.jpg,train
water_body_1714.jpg,water_body_1714.jpg,test
water_body_1531.jpg,water_body_1531.jpg,train
water_body_1174.jpg,water_body_1174.jpg,train
water_body_1476.jpg,water_body_1476.jpg,train
water_body_1555.jpg,water_body_1555.jpg,train
water_body_1797.jpg,water_body_1797.jpg,train
water_body_8559.jpg,water_body_8559.jpg,test
water_body_1014.jpg,water_body_1014.jpg,train
water_body_1351.jpg,water_body_1351.jpg,train
water_body_2545.jpg,water_body_2545.jpg,train
water_body_8796.jpg,water_body_8796.jpg,train
water_body_5.jpg,water_body_5.jpg,train
water_body_2403.jpg,water_body_2403.jpg,train
water_body_8476.jpg,water_body_8476.jpg,val
water_body_2564.jpg,water_body_2564.jpg,train
water_body_2370.jpg,water_body_2370.jpg,val
water_body_1153.jpg,water_body_1153.jpg,train
water_body_7241.jpg,water_body_7241.jpg,val
water_body_8499.jpg,water_body_8499.jpg,train
water_body_8043.jpg,water_body_8043.jpg,train
water_body_1111.jpg,water_body_1111.jpg,train
water_body_1750.jpg,water_body_1750.jpg,val
water_body_2349.jpg,water_body_2349.jpg,test
water_body_788.jpg,water_body_788.jpg,train
water_body_8616.jpg,water_body_8616.jpg,train
water_body_7505.jpg,water_body_7505.jpg,test
water_body_2304.jpg,water_body_2304.jpg,val
water_body_233.jpg,water_body_233.jpg,train
water_body_7088.jpg,water_body_7088.jpg,train
water_body_2263.jpg,water_body_2263.jpg,test
water_body_1759.jpg,water_body_1759.jpg,val
water_body_7920.jpg,water_body_7920.jpg,train
water_body_7547.jpg,water_body_7547.jpg,train
water_body_7401.jpg,water_body_7401.jpg,test
water_body_8549.jpg,water_body_8549.jpg,train
water_body_8172.jpg,water_body_8172.jpg,train
water_body_8685.jpg,water_body_8685.jpg,train
water_body_1247.jpg,water_body_1247.jpg,test
water_body_7133.jpg,water_body_7133.jpg,train
water_body_8670.jpg,water_body_8670.jpg,test
water_body_7248.jpg,water_body_7248.jpg,test
water_body_8414.jpg,water_body_8414.jpg,train
water_body_1088.jpg,water_body_1088.jpg,train
water_body_1444.jpg,water_body_1444.jpg,test
